,age,job,marital,education,default,balance,housing,loan
20461,32,4,2,2,0,100,0,0
26843,35,1,1,1,0,5639,1,0
39094,24,0,2,1,0,3505,1,0
35757,48,7,0,1,0,62,1,0
26405,31,1,2,1,0,5607,0,0
21234,59,6,1,1,0,0,0,0
16154,50,3,0,0,0,94,1,0
102,52,1,1,0,0,128,1,0
7227,47,10,1,1,0,351,1,1
16892,35,9,2,1,0,2471,1,1
9982,43,7,2,1,0,532,1,0
15928,38,1,1,3,0,0,0,0
30474,33,6,1,2,0,1099,0,0
11233,56,2,1,2,0,773,0,0
7497,52,1,1,0,0,17,1,0
7434,54,4,1,2,0,107,1,0
11515,39,7,1,1,0,2843,1,0
25452,31,9,0,2,1,1200,0,0
17247,28,4,2,2,0,111,1,1
32151,33,4,1,2,0,2173,1,0
36579,28,0,1,1,0,1119,1,0
40834,55,5,1,2,0,357,1,0
19693,34,9,2,1,0,0,0,0
42459,80,5,1,0,0,155,0,0
24437,58,0,1,1,0,3735,0,0
41545,58,3,1,0,0,4605,0,0
5126,32,9,1,1,0,4174,1,0
28949,59,5,0,2,0,979,1,0
42469,69,5,1,1,0,3588,1,0
37049,38,9,2,1,0,8637,1,0
5775,28,4,2,2,0,1107,1,0
39816,23,7,2,1,0,31,0,0
14015,41,1,1,0,0,372,1,0
22493,46,4,1,2,0,144,0,0
23829,45,9,0,1,0,54,0,0
12329,43,7,0,2,0,2279,0,1
23871,59,6,1,2,0,1059,0,0
36438,45,7,1,1,0,744,1,0
18391,40,1,1,1,0,4853,0,0
41186,59,4,1,2,0,2239,0,0
33590,57,0,1,1,0,2087,1,0
42264,76,5,1,0,0,3324,0,0
9757,45,5,0,0,0,261,0,0
38269,43,7,1,1,0,68,1,1
35679,27,4,2,2,0,1137,1,0
26946,55,5,1,0,0,3876,0,0
24771,31,0,2,1,0,19,1,0
17264,28,0,1,1,0,157,1,1
14104,36,6,1,1,0,611,0,0
4582,33,1,1,1,0,3259,1,0
15953,40,2,1,2,0,121,1,0
14459,50,9,1,1,0,2,1,1
20276,50,7,1,1,0,1,0,0
21727,48,1,1,0,0,347,0,0
7401,36,4,2,2,0,891,1,0
4570,36,1,1,0,0,8135,1,0
36328,47,9,1,1,0,1571,1,0
32624,22,1,2,1,0,104,1,0
13926,30,7,1,1,0,5,0,1
36798,41,9,2,3,0,3652,1,0
1518,42,4,2,2,0,1768,1,0
38192,30,7,2,0,0,79,1,0
324,31,0,2,1,0,98,1,0
40897,32,7,1,1,0,386,0,0
44932,71,5,1,1,0,1696,0,0
20315,35,9,1,1,0,289,1,0
10888,35,1,2,1,0,507,0,0
44936,27,9,2,1,0,927,0,0
7318,53,4,0,2,0,195,1,0
28292,58,5,0,2,0,499,1,1
16606,33,7,2,1,0,192,0,0
20071,50,4,2,2,0,592,0,0
36724,38,0,2,1,0,883,1,0
7910,55,0,1,1,0,139,1,0
35735,23,1,2,1,0,0,1,0
34007,33,4,1,2,0,55,0,0
19839,47,1,1,1,0,8229,0,0
37452,57,1,1,1,0,25,1,0
38131,46,1,1,0,0,4602,1,0
21391,46,4,1,2,0,3115,0,0
12936,31,4,2,2,0,1598,1,0
28225,40,0,2,1,0,956,1,0
35868,44,0,2,1,0,89,1,1
4069,48,10,1,2,0,-471,1,0
32239,36,4,2,2,0,937,1,0
3322,53,1,1,3,0,2785,1,0
41296,60,5,1,2,0,108,0,0
18886,51,1,1,0,0,1543,0,0
45170,19,8,2,0,0,245,0,0
5958,33,9,1,2,0,480,1,0
30557,47,6,1,1,1,2,0,0
15647,32,0,1,1,0,0,1,0
7602,35,0,2,2,0,0,0,0
30647,33,4,2,2,0,417,1,0
39530,60,4,1,2,0,205,0,0
25848,38,1,0,1,0,0,1,0
10413,48,1,1,0,0,916,0,0
32849,35,4,1,2,0,193,1,0
19113,48,7,1,1,0,1573,0,0
6442,38,1,2,1,0,5891,1,0
27083,49,10,1,1,0,13818,0,0
44596,28,7,2,1,0,2685,0,1
20881,47,3,1,0,0,183,0,0
20766,35,4,1,2,0,481,0,0
26020,54,5,1,1,0,2626,0,0
20947,52,9,1,1,0,1064,0,0
20039,46,4,1,2,0,1103,1,0
2542,35,7,1,1,0,-371,1,0
27448,31,0,2,1,0,144,1,0
40484,36,0,1,1,0,110,1,1
24072,36,4,1,2,0,2415,1,0
29459,58,5,1,0,0,3401,1,0
4144,53,1,1,0,0,10,1,0
27817,33,4,1,2,0,373,0,0
14188,40,1,1,1,0,178,1,0
28147,31,1,1,1,0,92,1,0
16554,38,0,1,1,0,3091,1,0
25607,41,9,1,2,0,67,1,0
25201,46,7,2,1,0,897,1,0
8630,45,0,1,1,0,-547,1,0
26540,51,1,1,1,0,575,0,1
9533,33,2,2,2,0,327,1,1
16516,56,1,1,1,0,527,0,1
37262,47,0,1,1,0,411,1,0
18759,54,4,1,2,0,1197,1,1
7781,41,3,1,2,0,783,1,0
36552,39,0,0,1,0,223,1,1
38231,32,7,1,1,0,15,1,0
16964,32,1,0,0,0,380,0,0
28572,31,7,2,1,0,-250,0,1
14509,40,1,0,1,0,-349,0,1
5411,48,9,1,1,0,3142,0,0
16743,30,4,1,2,0,14,0,0
18419,41,1,1,0,0,0,0,0
31359,30,4,2,2,0,201,1,0
18226,30,4,1,2,0,160,1,0
2690,31,1,1,0,0,651,1,0
16994,37,7,0,1,0,652,0,0
536,48,1,1,1,0,157,1,0
26608,33,0,2,1,0,21854,1,0
21975,49,3,1,1,0,3,0,0
1917,35,4,2,1,0,6809,1,0
3784,32,1,1,1,0,23,1,0
12113,32,1,1,1,0,2526,1,0
14155,55,4,0,1,0,204,1,0
33126,37,1,1,0,0,287,1,0
26523,31,3,1,1,0,592,0,1
24686,40,10,1,1,0,219,1,0
26893,42,4,1,2,0,4014,1,0
7528,36,1,1,1,0,604,1,0
34124,30,4,2,2,0,620,1,0
19781,31,9,1,1,0,659,1,0
41949,78,5,0,0,0,229,0,0
37797,33,1,2,0,0,60,1,0
44097,47,4,2,2,0,6651,0,0
32570,31,7,1,1,0,-163,1,0
5520,54,1,1,1,0,-630,0,0
41971,42,4,1,2,0,2463,0,0
7279,55,7,0,1,0,218,1,0
24476,36,10,1,1,0,16,1,1
23370,50,1,1,0,0,334,0,0
13520,41,2,1,1,0,557,0,1
26656,52,3,1,1,0,3923,1,0
2957,55,6,2,1,0,2607,1,0
28254,35,4,2,1,0,81,1,0
19063,55,9,1,1,0,1816,0,0
17413,35,1,1,1,0,1397,1,0
39920,46,1,1,1,0,1568,1,0
18636,45,4,1,2,0,7154,1,0
24733,44,3,0,1,0,653,0,0
20259,51,9,0,1,0,0,0,0
7951,54,1,1,1,0,5210,1,1
6729,53,1,2,0,0,-137,1,1
28691,46,10,2,1,0,2052,0,0
26448,35,1,1,1,0,667,0,0
40191,28,0,2,1,0,1448,0,0
44812,75,5,0,0,0,852,0,0
14012,50,9,1,1,0,4,0,0
24066,35,4,1,2,0,0,1,0
38111,33,9,2,2,0,109,1,1
45089,57,10,0,0,0,282,0,0
5584,39,6,1,1,0,31,1,0
7632,37,4,0,1,0,16,1,0
4834,39,9,1,1,0,3528,1,0
17583,50,4,1,2,0,596,0,0
30460,39,4,2,2,0,122,1,0
30765,46,10,0,1,1,22,0,0
15072,30,0,1,1,0,-44,1,0
39660,29,6,1,2,0,2305,0,0
25891,53,9,1,0,0,6839,1,0
29689,41,4,0,2,0,-78,1,0
30438,33,0,1,1,0,56,0,0
16382,60,4,2,2,0,0,0,1
34878,30,7,1,1,0,78,1,0
41460,42,4,2,2,0,0,0,0
18900,60,9,1,1,0,914,0,0
9425,59,3,0,1,0,45141,0,0
32063,32,9,2,2,0,1012,0,0
26513,33,1,2,0,0,785,1,0
38475,33,1,1,0,0,35,0,0
6588,49,9,0,1,0,181,1,0
20587,39,4,1,2,0,1424,1,0
45208,72,5,1,1,0,5715,0,0
18829,53,9,0,1,1,-63,0,1
41185,34,6,2,2,0,9962,0,0
13663,60,5,0,0,0,1017,0,0
38499,25,9,2,1,0,173,1,0
32202,37,9,1,1,0,1762,0,0
6490,43,9,1,1,0,2344,1,0
27141,35,7,2,1,0,1354,0,1
11503,51,1,1,0,0,1938,0,0
6817,31,1,0,0,0,158,1,0
44662,22,8,2,3,0,549,0,0
14880,25,1,2,1,0,158,1,1
20431,31,4,2,2,0,123,0,0
38124,47,0,1,1,0,175,1,0
4167,26,1,1,1,0,484,1,0
28671,32,7,1,1,0,605,1,0
3014,42,7,1,1,0,737,1,0
3854,28,9,1,1,0,58,0,0
8098,33,1,1,0,0,3868,1,0
16486,60,9,1,1,0,591,0,0
42951,33,8,1,1,0,1536,0,0
37768,32,1,1,1,0,-103,1,0
8553,39,1,1,1,0,203,1,0
40061,27,7,2,1,0,339,0,0
9001,46,9,1,1,0,488,0,0
37440,50,9,0,1,0,-54,1,1
6330,53,0,0,1,0,-120,1,0
4677,36,4,2,2,0,1373,1,0
4613,33,1,1,1,0,0,1,1
37346,44,4,2,1,0,-228,1,1
1969,33,1,1,0,0,191,1,0
30344,60,10,2,2,0,361,0,0
15250,29,7,1,1,0,3220,0,0
10858,47,9,0,1,0,431,0,1
3573,36,1,1,1,0,412,1,0
42949,53,0,1,1,0,1228,1,1
33527,53,5,1,1,0,352,1,0
30174,46,4,1,2,0,-191,1,0
34311,45,9,1,1,0,280,1,0
31044,41,9,1,1,0,1066,0,0
38000,47,2,1,3,0,676,1,1
18652,34,4,1,2,0,714,1,0
14114,34,1,1,1,1,-745,1,1
13745,50,1,0,0,0,-677,0,0
11509,47,9,0,1,0,5735,0,0
12862,41,1,2,1,1,1085,1,1
33303,57,5,1,0,0,2961,0,0
32180,35,1,1,1,0,444,1,0
24888,49,4,1,2,1,-24,0,0
25462,55,1,0,1,0,4053,0,0
37417,37,4,2,1,0,1572,0,0
40009,37,9,1,1,0,6384,1,1
30528,59,6,2,0,0,0,1,0
4427,29,7,2,1,0,271,1,0
18649,56,9,1,2,0,1476,0,0
22373,52,4,1,1,0,189,0,0
38336,33,7,2,1,0,450,1,0
39249,30,7,2,1,0,177,1,0
7120,40,1,1,1,0,327,1,0
38672,41,1,1,1,0,780,1,0
39908,31,8,2,2,0,64,0,0
18800,46,1,2,0,0,259,0,1
42833,66,5,1,0,0,3629,0,0
35438,53,1,2,3,0,160,1,0
2198,29,10,1,1,0,380,0,1
1295,46,7,1,1,0,2019,1,0
40870,59,3,1,0,0,182,0,0
1849,29,4,1,2,0,-6,1,0
23183,33,4,1,2,0,0,0,0
35452,53,0,0,1,0,26,1,0
9975,36,7,1,1,0,136,0,0
30180,58,4,1,1,0,-382,0,0
28527,44,4,1,1,0,488,0,1
18069,56,5,1,0,0,152,1,1
16501,31,9,2,1,0,1014,1,0
7533,37,6,0,2,0,601,1,0
44346,34,0,1,2,0,0,0,0
4796,31,7,1,1,0,289,1,0
7090,35,1,1,1,0,0,1,1
14588,60,4,0,2,1,20,0,1
8339,42,0,1,1,0,6445,1,0
35998,49,5,1,1,0,993,1,1
8728,42,0,2,1,0,336,1,0
11342,57,1,1,3,0,4148,0,0
36626,41,9,2,1,0,169,1,0
1522,44,1,1,1,0,373,1,0
32173,32,1,1,0,0,388,1,0
36854,40,1,1,0,0,1411,1,0
10711,36,0,2,1,0,16,0,0
24333,41,4,2,2,0,3013,1,0
24897,42,1,1,1,0,1958,1,0
34463,46,0,2,2,0,2889,1,0
44457,37,4,1,2,0,2283,0,0
32757,47,1,1,1,0,8148,1,0
13438,59,4,0,0,0,133,1,0
26004,30,1,1,1,0,913,1,1
35043,33,4,1,2,0,5289,1,0
36428,32,1,1,1,0,222,1,0
21547,56,5,1,1,0,20,0,1
37158,34,1,1,1,0,496,1,0
19791,60,3,1,1,0,1361,0,0
11867,34,1,1,1,0,490,1,0
44368,34,4,1,1,0,369,0,0
36759,26,2,1,2,0,38,1,0
12585,51,1,0,3,0,0,0,1
30812,55,10,2,0,0,274,0,0
38746,40,1,2,0,0,-21,0,0
18813,50,0,1,1,0,1138,1,1
23870,31,9,2,1,0,-2,0,0
15721,25,9,2,1,0,2157,1,0
31656,36,6,1,1,0,1184,1,0
29430,53,1,1,1,0,6112,0,0
18049,35,0,0,1,0,0,0,0
27318,39,4,1,2,0,20932,0,0
1293,30,2,1,1,0,31,0,0
34435,46,2,1,1,0,212,1,0
12499,51,1,0,0,0,-28,0,1
34052,26,8,2,2,0,2,0,0
6410,34,7,1,1,0,279,1,0
5837,26,1,1,1,0,-330,1,1
29427,54,1,1,1,0,5372,1,0
12789,39,1,2,0,0,366,1,1
23248,53,10,1,0,0,49,0,0
4778,54,5,0,2,0,6102,1,1
21057,39,9,1,1,0,311,0,0
28039,27,1,2,0,0,140,0,0
33588,31,0,0,1,0,-186,1,0
555,36,0,1,1,0,-106,1,0
14710,35,0,2,2,0,2622,0,0
6605,38,1,1,1,0,35,1,0
11862,59,4,1,1,0,544,0,0
706,44,9,2,3,0,78,1,0
32539,34,1,1,1,0,1226,1,0
9295,34,1,2,1,0,1848,1,0
301,51,0,1,1,0,531,1,0
14984,37,1,1,1,0,680,1,1
12914,31,9,2,1,0,49,1,0
37355,51,10,1,1,0,-13,1,0
10860,56,5,0,1,0,4,0,0
25998,51,10,0,1,0,-56,1,0
25662,47,4,1,3,0,4189,1,0
29395,31,4,2,2,0,112,1,0
9125,46,1,1,1,0,0,1,0
11058,51,6,1,0,0,307,1,1
15760,35,4,1,2,0,0,1,0
407,46,1,0,0,0,1927,1,0
2416,31,9,1,1,0,2363,1,0
18661,35,1,1,1,0,-172,1,0
24890,57,10,1,1,0,1681,0,0
11501,56,6,1,2,0,411,0,0
7498,28,7,1,1,0,222,1,0
44418,35,10,2,2,0,415,0,0
33161,50,1,1,0,0,3304,1,0
7008,36,9,1,1,1,947,1,0
23641,34,9,1,1,0,-173,0,0
5522,32,1,1,1,0,736,1,0
9919,44,4,2,1,0,1012,0,0
41700,30,9,2,2,0,655,0,0
21072,52,1,1,0,0,1949,0,0
42616,65,11,1,3,0,300,0,0
11061,58,3,0,0,0,57,0,0
38447,30,7,2,2,0,717,1,1
8539,39,6,2,2,0,1132,1,0
7414,40,1,1,1,0,100,1,0
20532,46,1,1,0,0,2269,1,0
37065,39,7,1,0,0,276,1,1
16889,32,9,2,1,0,26,0,1
1087,30,1,1,1,0,309,1,0
26633,36,1,1,0,0,21,0,0
19921,38,9,2,1,0,4359,0,0
24540,41,1,1,1,0,2152,1,0
34932,46,4,1,1,0,-27,1,0
8827,26,0,0,1,0,-45,1,0
24473,36,1,1,1,0,1797,1,1
29364,44,9,0,2,0,245,1,0
43006,34,1,1,1,0,1454,1,0
38587,39,9,2,2,0,1674,0,0
40829,40,0,2,1,0,100,1,0
15077,43,1,1,1,0,833,0,0
11498,45,4,1,2,0,9711,0,0
5324,35,9,1,1,0,700,1,0
28411,34,4,1,2,0,349,1,1
27120,31,4,2,2,0,528,0,1
11943,57,9,0,1,0,1168,0,0
32022,36,7,2,1,0,1405,1,0
15545,43,4,1,2,1,0,0,0
11433,36,4,0,1,0,47,0,0
27618,30,6,1,2,0,1036,1,1
43031,32,4,1,2,0,905,0,0
17738,31,4,1,2,0,1839,1,0
19692,32,9,2,1,0,554,0,0
9946,41,7,1,0,0,510,0,0
3228,40,7,1,1,0,4157,1,0
35400,58,1,1,3,0,807,1,0
20078,58,1,1,1,0,1894,0,0
30987,33,1,1,1,0,93,0,0
39989,51,4,2,2,0,102127,0,0
3136,42,1,1,0,0,321,1,0
41274,34,0,2,1,0,745,1,1
26951,37,9,2,2,0,6889,1,0
22034,38,4,1,2,0,1555,0,0
35171,36,1,1,1,0,89,1,0
19547,33,9,1,1,0,277,0,0
41721,61,5,1,1,0,286,0,0
30587,53,9,1,1,0,287,0,0
20620,41,4,1,2,0,8553,1,0
17433,43,1,2,0,1,69,0,1
41561,74,5,1,0,0,1765,0,0
15243,41,4,0,2,0,107,1,0
20623,49,6,1,2,0,599,0,0
15610,39,9,1,1,0,1048,0,1
12684,49,1,1,0,0,-157,1,0
43139,37,4,1,2,0,255,0,0
16768,41,1,1,1,0,2717,1,1
41880,80,4,1,0,0,6483,0,0
39079,36,3,2,1,0,1015,1,0
42428,42,4,1,2,0,144,0,0
23189,49,4,1,2,0,0,0,0
22347,47,4,1,1,1,0,0,1
13817,34,6,1,2,0,0,1,0
22844,32,4,2,2,0,1882,0,0
38016,50,7,0,1,0,622,1,0
15145,36,1,1,1,0,2894,1,0
44041,48,0,2,1,0,1544,1,0
29941,32,2,1,2,0,1496,0,0
42364,72,5,1,1,0,1129,0,0
41001,34,9,1,2,0,3160,1,0
36,25,1,1,1,0,-7,1,0
29421,36,7,2,1,0,5315,1,0
31555,56,0,1,0,0,0,1,0
8442,40,6,1,1,1,-754,1,1
15192,30,9,2,2,0,178,0,0
10900,45,1,1,1,0,521,1,0
8838,40,7,0,1,0,0,1,0
5763,29,0,1,1,0,494,1,0
16654,45,1,1,0,0,1670,0,1
39178,28,9,2,1,0,3,0,0
3506,56,3,0,1,0,0,0,0
26510,56,4,1,2,0,1803,0,0
11720,49,9,2,3,0,443,0,0
18038,44,1,1,0,0,276,1,0
20147,48,1,1,0,0,3886,0,0
17678,39,0,1,1,0,394,0,0
39975,29,1,1,0,0,5,0,0
23406,39,4,2,1,0,113,1,0
20554,38,9,2,1,0,382,1,0
396,40,0,2,1,0,263,1,0
25563,30,7,2,0,0,0,1,1
1944,31,7,2,1,1,68,1,0
26972,53,4,1,2,0,1945,0,0
3065,47,1,1,0,0,6439,1,0
11844,39,9,0,1,0,80,0,0
44789,24,8,2,3,0,358,0,0
18896,30,4,2,2,0,835,1,0
42141,62,3,1,1,0,2,0,0
30193,30,10,2,1,0,2616,0,0
41571,47,9,0,1,0,1013,0,0
22047,34,4,1,2,0,651,0,0
6537,47,9,0,2,0,-1148,1,1
16759,29,1,1,1,0,658,1,0
27913,45,9,0,1,0,299,1,0
4096,51,9,2,1,0,4089,1,0
22214,32,3,1,1,0,0,0,0
7791,46,1,1,0,0,-287,1,0
16911,27,9,2,1,0,3485,0,1
5331,32,9,2,2,0,390,1,0
18895,35,4,2,2,0,837,0,0
32916,36,1,0,1,0,313,1,1
33410,28,4,2,1,0,967,1,0
26221,38,9,1,1,0,1448,1,0
12380,30,1,1,1,0,1131,1,1
36011,45,5,0,1,0,187,1,0
20455,49,4,1,1,0,0,0,0
24579,52,4,1,2,0,11650,1,0
9015,57,4,1,2,0,561,0,0
30969,41,6,0,2,0,1256,0,0
39466,20,8,2,1,0,162,0,0
5949,43,1,1,0,0,-93,1,0
39738,30,0,1,1,0,0,0,0
18023,37,7,1,1,0,4151,1,1
14417,43,7,1,1,0,778,0,0
13445,53,9,2,1,0,-165,1,0
34423,46,1,1,1,0,524,1,0
41559,28,1,2,1,0,322,0,0
29377,40,9,0,1,0,93,0,0
17197,36,9,1,1,0,-90,1,0
29998,40,0,1,1,0,1142,1,0
15683,43,0,2,1,0,375,0,1
35399,40,1,0,1,0,0,1,0
8608,38,0,0,1,0,4630,1,0
21168,59,5,1,1,0,385,0,1
16532,55,4,0,2,0,36,0,0
4315,27,1,2,1,0,5,1,0
29314,33,10,2,2,0,617,0,0
21,56,4,1,2,0,779,1,0
42160,78,5,0,0,0,55,0,0
7823,51,2,1,1,0,0,0,0
30283,40,1,2,0,0,-187,1,0
2723,58,11,0,1,0,3111,1,0
31156,29,8,2,1,0,48,0,0
34871,37,9,1,1,0,83,1,0
23382,32,9,2,1,0,109,0,0
14786,54,5,0,1,0,2761,0,0
16804,33,9,0,1,0,791,1,0
15523,34,1,1,1,0,45,1,1
26397,47,7,1,1,0,1315,0,0
35414,60,1,1,3,0,2090,1,0
19980,35,6,1,2,0,1987,0,0
29512,59,10,0,1,0,44134,0,0
28931,40,9,2,2,0,1646,1,0
21201,45,1,1,0,0,147,0,0
18007,47,4,0,2,0,8226,1,0
23058,49,4,1,2,0,108,0,0
12643,28,0,1,1,0,934,1,0
42610,36,4,1,2,0,93,0,0
31575,39,1,1,1,0,1756,1,0
3383,34,0,2,1,0,1704,1,0
12600,49,5,1,0,0,-37,0,0
36943,33,0,2,1,0,422,1,0
34828,49,1,0,0,0,0,1,0
24528,43,1,0,1,0,-259,0,0
20568,58,9,1,1,0,175,0,0
29554,34,2,2,2,0,1295,1,0
41642,29,0,2,2,0,14,0,0
36816,51,4,1,1,0,1250,1,0
7477,34,7,1,1,0,88,1,1
39473,33,7,1,2,0,570,0,0
36399,53,1,1,1,0,248,1,0
19054,46,0,1,1,0,0,0,0
38886,32,0,2,1,0,396,1,0
10378,37,9,1,1,1,693,0,0
7868,35,1,1,0,0,2708,1,0
21862,38,9,2,1,0,0,0,0
19089,50,4,2,2,0,1098,1,1
19573,58,9,2,1,0,641,0,0
12125,38,1,1,0,0,1679,1,0
20618,50,4,1,2,0,258,0,0
12783,35,4,2,2,0,12,0,0
3079,28,1,1,0,0,0,0,0
42240,30,10,2,1,0,2424,0,0
37810,24,1,1,0,0,456,0,0
29006,32,0,0,1,0,714,0,0
10410,51,3,1,0,0,3073,0,0
39027,30,7,1,1,0,1256,1,0
35341,46,9,0,1,0,-1034,1,1
38896,37,0,0,1,0,5768,1,0
31066,63,5,1,2,0,133,1,0
15625,37,0,2,1,0,862,0,0
20741,49,9,1,1,0,3392,0,0
4386,38,4,0,2,0,-980,1,0
17793,42,1,1,0,0,2273,1,0
18225,49,1,1,1,0,395,0,1
25602,47,10,1,2,0,1172,0,1
923,30,7,2,2,0,542,1,0
19020,58,5,1,1,0,983,0,0
5054,32,1,2,1,0,5252,1,0
36730,51,0,1,1,0,-287,1,0
17535,33,9,1,2,0,-482,1,0
38900,29,9,2,1,0,534,1,0
35325,41,7,2,1,0,-278,1,0
18753,47,1,1,1,0,737,0,1
37942,35,1,1,1,0,2432,1,0
34566,30,1,2,0,0,253,1,0
26063,57,5,0,2,0,3875,0,0
13102,26,4,2,2,0,350,0,0
8194,48,0,1,1,0,749,1,0
38261,51,3,0,0,0,94,1,0
24027,36,9,2,1,0,2419,0,0
36563,46,9,1,1,0,278,1,0
37894,34,0,1,1,0,384,1,0
39209,34,4,2,2,0,-578,1,0
8634,36,4,1,2,0,27359,1,0
35681,33,9,2,1,0,220,1,0
27971,33,4,2,2,0,726,0,0
1802,32,1,2,1,0,160,1,0
34730,37,9,2,1,0,5436,1,0
20630,34,4,2,2,0,3679,1,0
10496,36,1,1,1,0,274,1,0
13110,58,5,1,3,0,-230,0,1
37567,39,4,1,2,0,0,1,0
37545,31,4,1,2,0,22546,1,0
41360,52,1,1,1,0,2087,1,0
34170,29,4,2,2,0,36252,1,0
32447,66,5,1,2,0,525,0,0
3457,46,1,1,0,0,1114,1,0
18116,55,4,1,2,0,33,1,0
13390,43,11,1,0,0,0,1,0
41641,57,4,1,2,0,10583,0,0
16428,43,3,1,1,0,743,0,1
3764,34,9,2,1,0,0,1,1
25175,47,0,2,1,0,19,1,1
22281,59,1,1,0,0,0,1,1
24169,59,3,1,2,0,0,0,0
293,54,4,1,2,0,0,0,0
23329,37,9,0,2,0,39,0,0
791,44,1,1,0,0,503,1,0
30114,42,9,2,2,0,3908,1,0
13176,26,4,2,2,0,8303,0,0
38796,30,0,2,1,0,127,1,0
40868,50,9,0,3,0,2794,0,0
27026,35,10,1,1,1,1054,1,1
38335,29,9,2,1,0,213,1,0
37604,32,4,1,2,0,62,1,0
38532,34,1,0,0,0,0,1,0
5853,33,1,1,0,0,2720,1,0
28347,59,4,1,2,0,2365,0,1
35398,30,2,1,1,1,-388,1,0
18633,51,6,1,2,0,833,0,0
16962,40,2,1,1,0,0,1,0
16745,39,1,1,1,0,334,1,0
13398,28,6,2,2,0,25,0,0
28668,44,1,1,1,0,1308,0,0
37169,28,0,2,1,0,207,1,0
12424,35,9,1,2,0,1526,1,0
29811,33,7,1,1,0,0,0,0
27021,50,0,1,1,0,4117,0,0
42799,60,5,1,1,0,18967,1,0
14263,42,9,1,1,0,682,1,0
13003,31,4,1,2,0,256,1,0
35314,37,1,2,1,0,2469,1,0
13945,37,3,2,0,0,199,1,0
14084,37,9,1,1,0,0,1,0
7107,40,0,1,0,0,1314,1,0
20796,49,1,1,0,0,737,0,0
11757,35,6,1,1,0,347,0,0
1883,32,1,1,1,0,-208,1,1
30062,40,9,1,1,0,694,1,0
3268,52,0,1,1,0,225,1,0
12535,44,1,1,1,0,701,0,1
18693,31,9,2,1,0,4,1,0
8816,27,1,1,1,0,-335,1,1
22919,51,4,1,2,0,9864,0,0
5793,44,7,1,1,0,-75,1,0
27701,36,9,1,2,0,4932,1,0
21784,56,1,1,0,0,2324,1,0
24856,45,1,0,0,0,2702,0,0
15485,43,4,2,2,0,-50,1,1
41210,20,8,2,1,0,215,0,0
26030,39,4,1,2,0,12855,1,0
21319,59,3,1,0,0,1100,0,0
8849,48,1,2,2,0,2330,1,0
21054,47,9,1,1,0,-9,0,0
3080,31,7,1,1,0,37,1,0
12409,39,7,1,0,0,324,1,0
36997,48,1,1,0,0,3267,1,0
35587,50,1,1,1,0,26,1,0
18399,55,1,1,0,0,842,0,0
42346,24,1,2,0,0,1033,1,0
14170,31,0,1,1,0,1661,1,0
2400,23,0,2,1,0,5,1,0
5892,31,7,1,1,0,-68,1,0
10536,48,9,2,2,0,0,0,0
10036,35,7,1,1,0,0,0,0
8669,35,4,1,2,0,298,1,0
6889,34,0,2,1,0,1103,1,0
39458,26,1,2,2,0,567,0,0
34631,33,9,0,1,0,1480,1,0
16144,29,1,2,1,0,0,0,0
18540,40,3,2,2,0,7441,0,0
18525,53,4,1,2,0,3366,0,0
10700,38,4,1,2,0,7124,0,0
9506,46,9,1,1,0,0,0,0
22316,43,9,2,2,0,58,0,0
33292,34,2,2,1,0,318,1,0
4825,35,1,2,1,0,470,1,0
37044,38,9,2,1,0,61,1,0
39654,24,9,2,1,0,1234,0,0
7582,43,1,2,0,0,30,1,0
36709,37,1,1,1,0,342,1,0
33079,50,0,1,1,0,663,1,0
4585,35,1,1,1,0,2688,1,0
44552,42,0,0,1,0,2129,0,0
893,59,1,1,1,0,202,1,0
7180,23,7,2,1,0,0,1,0
40026,34,1,1,1,0,398,1,0
37368,26,0,2,1,0,0,1,0
24895,35,0,1,1,0,4463,0,0
34906,33,7,1,1,1,2,0,0
22934,35,9,2,2,0,973,0,0
10525,44,4,1,3,0,2982,0,0
6904,48,4,1,1,0,99,1,0
14765,49,3,1,0,0,0,0,0
6639,26,1,2,1,0,535,1,1
32149,34,4,1,2,0,0,0,0
24585,53,5,1,1,0,38,1,0
6354,27,7,2,1,0,1043,1,0
8501,34,4,2,2,0,618,1,0
11765,39,6,2,1,0,759,1,0
5442,35,7,2,1,0,511,1,1
43140,33,7,2,1,0,1852,0,0
20364,55,11,1,1,0,1785,0,0
26182,34,4,0,2,0,582,0,0
9076,60,5,1,2,0,9397,0,0
42775,49,9,0,3,0,387,0,0
10081,38,1,0,1,0,2998,1,0
9018,51,0,1,0,0,2281,1,1
13891,29,6,2,1,0,1186,0,0
25352,37,0,1,1,0,960,0,0
44873,35,9,1,2,0,0,1,1
418,52,1,0,0,0,55,1,1
14994,51,7,1,0,0,320,0,1
17684,38,0,1,1,0,1283,1,0
8189,43,1,2,0,0,-234,1,1
44492,25,8,2,1,0,348,0,0
10365,48,1,2,1,0,580,1,0
34789,36,0,0,1,0,50,1,0
33437,36,4,2,2,0,832,1,0
43379,57,4,0,2,0,3287,0,0
44908,48,4,0,2,0,-130,1,0
43995,33,4,2,2,0,794,0,0
28733,56,2,2,2,0,1745,1,0
3770,29,0,2,1,0,163,1,1
21791,33,4,1,2,0,1412,1,0
19187,53,0,1,1,0,1373,0,0
22973,51,7,1,1,0,276,0,0
7345,36,4,1,2,0,-1312,1,1
17212,58,4,2,2,0,331,0,1
19503,34,9,2,1,0,60,0,0
